imps,rev,day,country,ad_type,brand,subset
474.4690635,0.007891055,11/2/2018,United States,SPONSORSHIP,brand16,phone
431.6087989,19.69326115,11/4/2018,International,adx,brand16,phone
426.2771877,98.62981539,11/1/2018,United States,PREFERRED_DEAL,brand16,phone
409.3147748,1.498405726,11/2/2018,United States,PRICE_PRIORITY,brand16,phone
404.8908085,0,10/29/2018,International,HOUSE,brand16,desktop
394.4306885,103.2942507,11/2/2018,United States,adx,brand16,phone
392.7552498,0,11/1/2018,International,HOUSE,brand16,desktop
381.3863101,0.256536081,11/2/2018,International,PRICE_PRIORITY,brand16,phone
366.8637008,0,11/3/2018,International,HOUSE,brand16,phone
350.0924519,0,10/31/2018,United States,HOUSE,brand16,phone
329.7346734,0,11/4/2018,International,SPONSORSHIP,brand16,phone
262.4074836,0,11/1/2018,International,SPONSORSHIP,brand16,phone
219.3744064,0,10/29/2018,United States,HOUSE,brand16,phone
175.3618551,1.3094004,10/31/2018,United States,PREFERRED_DEAL,brand16,desktop
152.0434976,4.639488465,10/29/2018,United States,adx,brand16,desktop
123.2857616,0,11/1/2018,United States,HOUSE,brand16,phone
121.1079307,0,10/29/2018,International,SPONSORSHIP,brand16,phone
118.1775314,0,10/31/2018,International,HOUSE,brand16,desktop
116.5550068,0,11/2/2018,International,HOUSE,brand16,desktop
101.7562128,0.277943438,10/31/2018,International,PRICE_PRIORITY,brand16,desktop
97.23008211,0.009589378,11/1/2018,United States,SPONSORSHIP,brand16,phone
78.27718595,0,10/30/2018,International,SPONSORSHIP,brand16,phone
76.14205889,0.132356243,10/29/2018,United States,PREFERRED_DEAL,brand16,desktop
57.66686644,0,11/2/2018,United States,HOUSE,brand16,phone
45.12569639,0,11/3/2018,International,HOUSE,brand16,desktop
41.93798823,0,10/31/2018,International,SPONSORSHIP,brand16,phone
40.20691337,0,11/3/2018,International,SPONSORSHIP,brand16,phone
33.15893821,0,11/4/2018,United States,HOUSE,brand16,phone
28.07262061,2.996584467,11/2/2018,International,adx,brand16,desktop
26.94842151,0.234919782,10/29/2018,United States,PRICE_PRIORITY,brand16,desktop
19.94996196,0,11/3/2018,United States,HOUSE,brand16,phone
13.00545058,0,10/30/2018,United States,HOUSE,brand16,phone
6.350666765,0,10/30/2018,International,HOUSE,brand16,desktop
6.331170139,0,11/4/2018,International,HOUSE,brand16,desktop
5.74450862,0,11/1/2018,United States,HOUSE,brand16,desktop
3.189567058,0,10/31/2018,United States,HOUSE,brand16,desktop
0.338625798,0,11/2/2018,United States,HOUSE,brand16,desktop
131.632689,1.066695169,10/30/2018,United States,STANDARD,brand17,desktop
87.00993115,0,10/31/2018,International,HOUSE,brand17,desktop
70.42163742,0.363206606,10/31/2018,United States,STANDARD,brand17,desktop
45.46805146,0.515021331,10/29/2018,United States,STANDARD,brand17,desktop
37.8689897,0,10/30/2018,International,HOUSE,brand17,desktop
21.53292457,0,11/3/2018,International,HOUSE,brand17,desktop
20.84696114,0,11/4/2018,International,HOUSE,brand17,desktop
5.934521042,0,11/1/2018,International,HOUSE,brand17,desktop
4.475191392,0,10/29/2018,International,HOUSE,brand17,desktop
2.53909461,0,11/2/2018,International,HOUSE,brand17,desktop
1.991239309,0.014410647,11/4/2018,United States,adx,brand18,desktop
0.996882559,0.001655262,11/3/2018,United States,adx,brand18,desktop
0.837869976,0.025481537,11/4/2018,International,adx,brand18,desktop
0.71654568,0.002558726,10/31/2018,International,adx,brand18,desktop
9225.175288,92.51680126,10/29/2018,United States,STANDARD,brand19,desktop
8505.578487,6.665203635,10/31/2018,United States,STANDARD,brand19,desktop
5799.156079,38.37463362,11/4/2018,United States,STANDARD,brand19,desktop
5647.004568,112.6445643,10/30/2018,United States,STANDARD,brand19,desktop
2199.914164,38.23944734,11/3/2018,United States,STANDARD,brand19,desktop
2112.021545,60.9902941,11/1/2018,United States,STANDARD,brand19,desktop
617.7954295,0.217669839,11/2/2018,International,adx,brand19,desktop
610.1851756,0.143012462,11/4/2018,United States,adx,brand19,desktop
439.2767402,1.547856674,11/3/2018,United States,adx,brand19,desktop
424.3747106,1.046489874,11/3/2018,United States,STANDARD,brand19,phone
388.508482,0,10/29/2018,International,HOUSE,brand19,desktop
382.1690427,0,11/3/2018,International,HOUSE,brand19,desktop
382.1437752,1.469401905,11/1/2018,United States,adx,brand19,desktop
368.9768473,0,11/4/2018,International,HOUSE,brand19,desktop
361.9392034,0.137936331,10/29/2018,International,adx,brand19,desktop
345.3378235,0,11/1/2018,International,HOUSE,brand19,desktop
344.4375755,0.115870874,11/4/2018,United States,STANDARD,brand19,phone
315.6330816,0,10/31/2018,International,HOUSE,brand19,desktop
314.4336755,0.218307938,10/30/2018,International,adx,brand19,desktop
308.5998159,1.658235702,11/2/2018,United States,STANDARD,brand19,phone
259.9663454,1.751220273,10/31/2018,United States,STANDARD,brand19,phone
248.2663951,0.174319671,11/4/2018,International,adx,brand19,desktop
232.2037902,0,11/2/2018,International,HOUSE,brand19,desktop
229.7557104,0.966176402,11/4/2018,United States,PREFERRED_DEAL,brand19,desktop
214.0875451,0.573370175,11/3/2018,United States,PRICE_PRIORITY,brand19,desktop
209.984087,1.973252285,10/30/2018,United States,STANDARD,brand19,phone
192.2080088,0.995842337,11/1/2018,United States,STANDARD,brand19,phone
191.9920339,0.17195366,11/1/2018,International,adx,brand19,desktop
173.7310221,0.020258371,10/30/2018,International,PRICE_PRIORITY,brand19,desktop
165.3051317,0.067926786,10/29/2018,International,PRICE_PRIORITY,brand19,desktop
155.5634799,0.002331607,11/4/2018,International,PRICE_PRIORITY,brand19,desktop
150.1548058,0.08073664,10/31/2018,International,adx,brand19,desktop
121.1073622,0.059750384,11/3/2018,International,adx,brand19,desktop
114.7875074,0.621124819,10/29/2018,United States,STANDARD,brand19,phone
110.0284137,0.091329922,10/31/2018,International,PRICE_PRIORITY,brand19,desktop
107.5063402,0.107879395,11/1/2018,United States,PRICE_PRIORITY,brand19,desktop
102.5697849,0,11/1/2018,United States,HOUSE,brand19,desktop
93.74485731,0,11/4/2018,United States,HOUSE,brand19,phone
85.90169252,0.26024177,11/4/2018,International,STANDARD,brand19,desktop
85.51106885,0.081301034,11/2/2018,United States,PRICE_PRIORITY,brand19,desktop
79.43034478,0.211476409,10/31/2018,United States,adx,brand19,desktop
63.73882314,0,11/2/2018,United States,HOUSE,brand19,phone
53.3446952,0.452810482,11/1/2018,International,STANDARD,brand19,desktop
53.21393914,0.15339662,11/3/2018,International,STANDARD,brand19,desktop
47.58595931,1.048065405,11/2/2018,International,STANDARD,brand19,desktop
42.41526983,0.10201821,11/3/2018,International,PRICE_PRIORITY,brand19,desktop
39.92990726,30.42823117,11/2/2018,United States,STANDARD,brand19,desktop
37.45810125,0.026569678,11/1/2018,International,PRICE_PRIORITY,brand19,desktop
37.44845369,0.093706223,11/2/2018,International,PRICE_PRIORITY,brand19,desktop
29.81693448,0.121420185,10/30/2018,United States,adx,brand19,desktop
26.62821785,0.126647797,10/29/2018,United States,adx,brand19,desktop
26.42016729,0.134091775,10/31/2018,United States,SPONSORSHIP,brand19,desktop
25.71963962,0,11/3/2018,United States,HOUSE,brand19,desktop
24.9188588,0.001931964,11/4/2018,United States,SPONSORSHIP,brand19,desktop
21.75083234,0.083426058,11/4/2018,United States,PRICE_PRIORITY,brand19,desktop
21.28023315,1.993698906,11/2/2018,United States,adx,brand19,desktop
21.0755886,0.027698286,10/30/2018,International,STANDARD,brand19,desktop
18.42139311,0.046508524,10/31/2018,International,STANDARD,brand19,desktop
18.13956484,0.032175792,11/2/2018,United States,PREFERRED_DEAL,brand19,desktop
17.66440798,0.074189262,11/1/2018,United States,PREFERRED_DEAL,brand19,desktop
17.3434259,0.113239172,11/3/2018,United States,PREFERRED_DEAL,brand19,desktop
14.25137785,0.052980381,10/29/2018,United States,SPONSORSHIP,brand19,desktop
13.75549197,0.099293837,10/29/2018,International,STANDARD,brand19,desktop
13.04325417,0.081879931,10/30/2018,United States,SPONSORSHIP,brand19,desktop
10.96269861,0.000397022,10/29/2018,United States,PRICE_PRIORITY,brand19,desktop
6.400204074,0,11/2/2018,United States,HOUSE,brand19,desktop
4.114965918,0.043980629,11/3/2018,United States,SPONSORSHIP,brand19,desktop
3.553423426,0,11/3/2018,United States,HOUSE,brand19,phone
3.502799246,0,10/30/2018,International,HOUSE,brand19,desktop
3.075359921,0,11/1/2018,United States,HOUSE,brand19,phone
2.905984263,0.004400646,10/31/2018,United States,PRICE_PRIORITY,brand19,desktop
2.423888669,0.019086767,10/29/2018,United States,PREFERRED_DEAL,brand19,desktop
1.661054756,0.005087963,11/4/2018,United States,adx,brand19,phone
1.296019599,0,10/31/2018,United States,HOUSE,brand19,desktop
1.031011909,0.001255167,10/30/2018,United States,PREFERRED_DEAL,brand19,desktop
0.916785853,4.15E-04,11/2/2018,United States,adx,brand19,phone
0.772150517,4.40E-04,11/1/2018,United States,adx,brand19,phone
0.325203593,0.002376591,11/2/2018,United States,SPONSORSHIP,brand19,desktop
0.151655513,0,11/4/2018,United States,HOUSE,brand19,desktop
0.12489171,1.35E-04,10/30/2018,United States,PRICE_PRIORITY,brand19,desktop
298.7243238,0,10/31/2018,International,HOUSE,brand20,desktop
292.2138266,0,11/2/2018,International,HOUSE,brand20,desktop
216.941678,0,11/3/2018,International,HOUSE,brand20,desktop
162.0216505,0.002025169,11/4/2018,International,adx,brand20,desktop
151.1771665,0.021638461,10/31/2018,International,adx,brand20,desktop
113.8084658,0.001098012,10/30/2018,International,adx,brand20,desktop
92.66092175,0.057745347,11/3/2018,International,adx,brand20,desktop
92.04102311,0.002729447,11/2/2018,International,adx,brand20,desktop
70.67590689,0,11/4/2018,International,HOUSE,brand20,desktop
50.28078931,0,11/1/2018,International,HOUSE,brand20,desktop
41.80879061,0,10/30/2018,International,HOUSE,brand20,desktop
29.23210063,0.006666151,11/1/2018,International,adx,brand20,desktop
16.59821166,0.006682282,10/29/2018,International,adx,brand20,desktop
0.488738497,0,10/29/2018,International,HOUSE,brand20,desktop
53454.76057,0,10/30/2018,United States,HOUSE,brand21,desktop
46031.28875,0,10/31/2018,United States,HOUSE,brand21,desktop
42816.13791,0,11/2/2018,United States,HOUSE,brand21,desktop
33368.32487,0,11/4/2018,United States,HOUSE,brand21,desktop
24460.91517,0,11/1/2018,United States,HOUSE,brand21,desktop
16036.38469,0,11/3/2018,United States,HOUSE,brand21,desktop
12398.64761,0,10/29/2018,United States,HOUSE,brand21,desktop
49.81193423,0,10/31/2018,United States,SPONSORSHIP,brand21,desktop
1.487886833,0,10/30/2018,United States,SPONSORSHIP,brand21,desktop
412571.8799,5727.2398,10/30/2018,United States,STANDARD,brand22,phone
402135.8596,5117.399304,10/31/2018,United States,STANDARD,brand22,phone
245502.9099,201.6049677,10/30/2018,United States,SPONSORSHIP,brand22,desktop
169955.0093,1133.376241,11/1/2018,United States,STANDARD,brand22,phone
124841.3289,1188.28869,11/2/2018,United States,STANDARD,brand22,phone
109976.0808,1729.193421,10/30/2018,United States,STANDARD,brand22,desktop
107681.3549,60.43310706,11/3/2018,International,adx,brand22,phone
101693.4913,249.1305442,11/2/2018,United States,PREFERRED_DEAL,brand22,phone
96116.83433,95.95570272,10/31/2018,International,SPONSORSHIP,brand22,desktop
88319.10536,305.7266768,10/31/2018,United States,STANDARD,brand22,desktop
88231.33657,1843.846111,10/29/2018,United States,STANDARD,brand22,phone
87732.9548,531.048866,11/4/2018,United States,STANDARD,brand22,phone
81109.10279,46.74214106,11/2/2018,International,adx,brand22,phone
72871.44657,810.0316124,11/1/2018,United States,STANDARD,brand22,desktop
71112.34285,1640.162673,11/3/2018,United States,STANDARD,brand22,desktop
60826.7679,23.83562484,11/1/2018,International,adx,brand22,phone
60699.41957,41.57884246,10/31/2018,International,adx,brand22,phone
55910.47233,1439.889005,10/29/2018,United States,SPONSORSHIP,brand22,desktop
50395.89447,417.54296,11/3/2018,United States,STANDARD,brand22,phone
50090.02866,702.388776,11/4/2018,United States,PREFERRED_DEAL,brand22,phone
46988.35136,46.29067546,10/29/2018,International,STANDARD,brand22,phone
45900.61628,1576.200498,11/4/2018,United States,STANDARD,brand22,desktop
45402.64555,59.87853895,11/3/2018,United States,adx,brand22,phone
44160.23223,242.0432339,10/31/2018,United States,SPONSORSHIP,brand22,desktop
43738.77781,576.3354886,10/29/2018,United States,STANDARD,brand22,desktop
43553.16549,658.2641605,10/30/2018,International,STANDARD,brand22,phone
37937.35062,0,10/30/2018,International,HOUSE,brand22,phone
33075.81456,0,10/31/2018,International,HOUSE,brand22,phone
32716.06173,402.2927192,11/2/2018,United States,STANDARD,brand22,desktop
28124.94977,0,10/29/2018,International,HOUSE,brand22,phone
23913.52929,3.33315944,11/1/2018,International,adx,brand22,desktop
23114.93934,0,11/1/2018,International,HOUSE,brand22,phone
22590.43261,146.9716262,11/1/2018,United States,PREFERRED_DEAL,brand22,phone
22322.45867,28.35094409,10/29/2018,International,adx,brand22,phone
21041.41618,1.686257943,11/1/2018,United States,adx,brand22,phone
20007.34287,20.17605824,11/4/2018,International,adx,brand22,phone
19612.82701,30.43145177,10/30/2018,International,SPONSORSHIP,brand22,desktop
19517.43358,8.025916487,11/3/2018,United States,PRICE_PRIORITY,brand22,phone
18446.42905,12.13123873,10/29/2018,International,adx,brand22,desktop
18336.71336,17.22981859,11/2/2018,United States,adx,brand22,phone
17216.34086,216.4956466,11/2/2018,International,STANDARD,brand22,phone
16776.24464,174.09443,11/1/2018,International,STANDARD,brand22,phone
15315.04355,96.05751318,10/29/2018,United States,PREFERRED_DEAL,brand22,phone
14827.83939,2.27671945,11/4/2018,International,adx,brand22,desktop
14410.98849,133.8184575,11/3/2018,International,STANDARD,brand22,phone
11878.02116,29.63287235,10/30/2018,International,adx,brand22,phone
11363.19025,0,11/3/2018,International,HOUSE,brand22,phone
11340.61564,25.93323655,10/29/2018,United States,adx,brand22,phone
9926.654942,51.00796052,10/31/2018,United States,adx,brand22,phone
9265.292183,2.917929542,11/2/2018,International,adx,brand22,desktop
8888.126073,0,11/2/2018,International,HOUSE,brand22,phone
8689.726072,9.382528355,11/2/2018,International,PRICE_PRIORITY,brand22,desktop
8595.651067,30.50704931,10/30/2018,United States,adx,brand22,phone
8485.723218,5.976632795,11/3/2018,International,PRICE_PRIORITY,brand22,desktop
7220.820317,0,11/2/2018,International,HOUSE,brand22,desktop
6886.717481,78.52202935,11/4/2018,United States,adx,brand22,phone
6856.76171,0,11/4/2018,International,HOUSE,brand22,desktop
6561.668155,1.214865713,11/4/2018,United States,PRICE_PRIORITY,brand22,desktop
6148.655329,44.24673856,11/4/2018,International,STANDARD,brand22,phone
5827.442854,197.6648843,11/3/2018,International,SPONSORSHIP,brand22,desktop
5577.490075,5.576371639,11/3/2018,International,PRICE_PRIORITY,brand22,phone
5505.536751,50.4697226,11/2/2018,International,STANDARD,brand22,desktop
5496.899582,4.677515111,11/3/2018,United States,PRICE_PRIORITY,brand22,desktop
4980.85016,4.751304491,11/3/2018,United States,PREFERRED_DEAL,brand22,desktop
4726.93711,11.26531486,11/2/2018,United States,adx,brand22,desktop
4517.682281,207.9855917,11/4/2018,International,SPONSORSHIP,brand22,desktop
4430.019734,11.41227904,10/30/2018,United States,PREFERRED_DEAL,brand22,phone
4370.516294,98.56680256,10/29/2018,International,STANDARD,brand22,desktop
4222.722929,3.834225147,11/4/2018,International,PRICE_PRIORITY,brand22,desktop
4091.9357,0,11/1/2018,United States,HOUSE,brand22,phone
3941.429567,12.88270241,11/1/2018,International,PRICE_PRIORITY,brand22,desktop
3645.932575,2.468703471,11/3/2018,United States,adx,brand22,desktop
3621.647148,11.16797495,10/29/2018,International,PRICE_PRIORITY,brand22,desktop
3368.473729,0,11/3/2018,International,SPONSORSHIP,brand22,phone
3296.08779,0,11/1/2018,International,HOUSE,brand22,desktop
3273.060239,1.931834139,11/3/2018,International,adx,brand22,desktop
3159.310895,11.98603449,11/2/2018,United States,PRICE_PRIORITY,brand22,phone
2988.516244,0,10/31/2018,International,SPONSORSHIP,brand22,phone
2942.196904,0,11/4/2018,International,SPONSORSHIP,brand22,phone
2926.516456,3.031084034,11/2/2018,United States,PRICE_PRIORITY,brand22,desktop
2876.137978,0,11/4/2018,United States,HOUSE,brand22,phone
2577.872374,242.8747548,11/1/2018,United States,SPONSORSHIP,brand22,desktop
2473.550392,0,11/2/2018,International,SPONSORSHIP,brand22,phone
2428.710233,0,11/4/2018,International,HOUSE,brand22,phone
2360.362705,32.28877964,10/31/2018,International,STANDARD,brand22,phone
2330.903173,55.64525295,11/4/2018,United States,PRICE_PRIORITY,brand22,phone
2288.613858,14.34007128,11/4/2018,United States,adx,brand22,desktop
2146.179439,75.91313214,11/1/2018,International,SPONSORSHIP,brand22,desktop
2065.422884,9.334786999,10/31/2018,United States,PREFERRED_DEAL,brand22,phone
1957.060504,0,10/30/2018,International,SPONSORSHIP,brand22,phone
1939.514516,23.94633531,11/4/2018,International,STANDARD,brand22,desktop
1935.119071,0,11/3/2018,United States,HOUSE,brand22,phone
1659.410311,3.520928219,10/30/2018,International,adx,brand22,desktop
1355.409478,414.6924728,11/2/2018,United States,SPONSORSHIP,brand22,desktop
1312.36663,1.175379975,11/3/2018,International,STANDARD,brand22,desktop
1252.336783,6.979172904,11/1/2018,United States,PREFERRED_DEAL,brand22,desktop
1245.252853,695.5223234,11/4/2018,United States,SPONSORSHIP,brand22,desktop
1142.139529,0,11/1/2018,International,SPONSORSHIP,brand22,phone
1133.913449,0.316967949,11/2/2018,United States,PREFERRED_DEAL,brand22,desktop
1088.527596,714.0807452,11/3/2018,United States,SPONSORSHIP,brand22,desktop
1006.007855,0,10/29/2018,United States,HOUSE,brand22,desktop
989.3458724,0,10/29/2018,International,HOUSE,brand22,desktop
963.3697477,40.00137046,11/2/2018,International,SPONSORSHIP,brand22,desktop
926.7904317,4.788878725,10/31/2018,International,adx,brand22,desktop
910.0926391,8.770137018,10/30/2018,International,STANDARD,brand22,desktop
883.4337429,78.9337987,10/29/2018,International,SPONSORSHIP,brand22,desktop
869.3722679,3.756250029,11/4/2018,United States,SPONSORSHIP,brand22,phone
842.3926798,13.86090907,11/1/2018,United States,adx,brand22,desktop
800.105705,1.130026056,11/2/2018,International,PRICE_PRIORITY,brand22,phone
775.5266153,0,11/3/2018,International,HOUSE,brand22,desktop
695.8751623,0.303419021,11/1/2018,United States,SPONSORSHIP,brand22,phone
606.0336516,3.32063502,11/2/2018,United States,SPONSORSHIP,brand22,phone
604.9529861,2.513941077,10/29/2018,United States,PRICE_PRIORITY,brand22,desktop
593.5387238,0.648048413,11/1/2018,United States,PRICE_PRIORITY,brand22,desktop
575.2559203,0,11/2/2018,United States,HOUSE,brand22,phone
524.7116313,20.65764924,11/1/2018,International,STANDARD,brand22,desktop
413.6097532,0,10/31/2018,International,HOUSE,brand22,desktop
381.2149481,0.873687049,10/29/2018,United States,PREFERRED_DEAL,brand22,desktop
374.8951722,7.450757026,10/31/2018,United States,SPONSORSHIP,brand22,phone
295.9317266,0,10/30/2018,International,HOUSE,brand22,desktop
294.5499122,9.23432183,10/29/2018,United States,adx,brand22,desktop
293.799923,0,10/29/2018,International,SPONSORSHIP,brand22,phone
285.8289273,18.20076612,10/30/2018,United States,SPONSORSHIP,brand22,phone
272.6620558,433.6814529,11/3/2018,United States,PREFERRED_DEAL,brand22,phone
264.5865915,0,10/31/2018,United States,HOUSE,brand22,phone
261.9557399,3.093493288,10/30/2018,International,PRICE_PRIORITY,brand22,desktop
221.4863695,23.44303562,10/29/2018,United States,SPONSORSHIP,brand22,phone
214.2146428,7.221042606,10/31/2018,United States,adx,brand22,desktop
203.9564439,3.208822666,11/4/2018,International,PRICE_PRIORITY,brand22,phone
188.3090981,2.246259206,10/30/2018,United States,adx,brand22,desktop
187.1680617,0,10/29/2018,United States,HOUSE,brand22,phone
115.1695582,0,11/4/2018,United States,HOUSE,brand22,desktop
111.847335,0.434520818,10/31/2018,International,STANDARD,brand22,desktop
74.30697097,39.96381565,11/4/2018,United States,PREFERRED_DEAL,brand22,desktop
48.7739489,6.149385574,11/3/2018,United States,SPONSORSHIP,brand22,phone
21.14655942,0.998287811,10/31/2018,International,PRICE_PRIORITY,brand22,desktop
20.94122297,0.07092714,10/31/2018,United States,PRICE_PRIORITY,brand22,desktop
16.19902548,0.117035616,10/30/2018,United States,PRICE_PRIORITY,brand22,desktop
13.79899036,0,11/3/2018,United States,HOUSE,brand22,desktop
12.9945952,0,10/30/2018,United States,HOUSE,brand22,phone
3.82106194,0.017156136,10/31/2018,United States,PREFERRED_DEAL,brand22,desktop
3.499744134,0,11/1/2018,United States,HOUSE,brand22,desktop
2.302862722,0,11/2/2018,United States,HOUSE,brand22,desktop
1.426416218,0,10/30/2018,United States,HOUSE,brand22,desktop
0.051280988,0.222368895,10/30/2018,United States,PREFERRED_DEAL,brand22,desktop
18413.59143,129.6186977,11/3/2018,United States,STANDARD,brand23,desktop
17906.08907,89.82799179,10/29/2018,United States,STANDARD,brand23,phone
14188.78159,134.4894246,11/1/2018,United States,STANDARD,brand23,desktop
13867.01408,314.4099918,11/2/2018,United States,STANDARD,brand23,desktop
12165.06306,107.2994069,10/29/2018,United States,STANDARD,brand23,desktop
10953.42183,21.76183519,11/1/2018,United States,STANDARD,brand23,phone
7916.211678,24.15603913,11/3/2018,United States,STANDARD,brand23,phone
7490.810006,371.0363437,11/4/2018,United States,STANDARD,brand23,desktop
7479.804724,137.18904,10/30/2018,United States,STANDARD,brand23,desktop
7279.659113,14.40328097,10/31/2018,United States,STANDARD,brand23,phone
6779.408436,103.9411124,11/4/2018,United States,STANDARD,brand23,phone
4884.791465,75.72100716,10/30/2018,United States,STANDARD,brand23,phone
4655.768337,187.6113444,11/2/2018,United States,STANDARD,brand23,phone
4609.862619,0.347556,11/3/2018,International,adx,brand23,phone
3553.238795,1.170771272,11/4/2018,International,adx,brand23,phone
3400.21957,0,10/29/2018,International,HOUSE,brand23,phone
3042.84567,0,10/31/2018,International,HOUSE,brand23,phone
2744.623543,0.966175739,11/3/2018,International,adx,brand23,desktop
2710.703895,109.2677042,10/31/2018,United States,STANDARD,brand23,desktop
2645.610559,0,10/30/2018,International,HOUSE,brand23,phone
2158.871042,0.362046675,10/29/2018,International,adx,brand23,phone
2001.71333,0,11/1/2018,International,HOUSE,brand23,desktop
1925.225238,0.954770727,11/2/2018,International,adx,brand23,desktop
1852.101484,0.029073465,11/4/2018,International,adx,brand23,desktop
1784.820995,0.894413963,11/2/2018,International,adx,brand23,phone
1546.266656,0,10/31/2018,International,HOUSE,brand23,desktop
1486.061018,0,11/2/2018,International,HOUSE,brand23,desktop
1321.723008,0.376689312,10/30/2018,International,adx,brand23,desktop
1239.350419,0.143530575,10/31/2018,International,adx,brand23,phone
1219.369443,0.068196243,11/1/2018,International,adx,brand23,desktop
1201.292383,0,10/29/2018,International,HOUSE,brand23,desktop
1087.947212,0,11/4/2018,International,HOUSE,brand23,desktop
1022.419865,0.462098122,11/4/2018,United States,adx,brand23,phone
1000.481819,0,11/2/2018,International,HOUSE,brand23,phone
962.0552977,0,11/3/2018,International,HOUSE,brand23,phone
930.295199,0,11/3/2018,International,HOUSE,brand23,desktop
869.1967984,2.779739882,11/3/2018,United States,adx,brand23,phone
835.70284,0.06188036,10/31/2018,International,adx,brand23,desktop
756.2981842,0.180587516,10/30/2018,International,adx,brand23,phone
725.1665157,0,10/30/2018,International,HOUSE,brand23,desktop
533.5943212,0,11/4/2018,United States,HOUSE,brand23,phone
498.0976412,3.621146813,11/4/2018,International,STANDARD,brand23,desktop
492.2565458,1.409263044,11/2/2018,International,STANDARD,brand23,phone
315.9216978,0,10/31/2018,United States,HOUSE,brand23,desktop
314.4535867,1.515798971,11/1/2018,United States,adx,brand23,phone
298.953457,1.016680636,10/29/2018,United States,adx,brand23,phone
258.4946197,0.499760597,11/1/2018,United States,adx,brand23,desktop
256.7211929,1.421895816,10/29/2018,International,STANDARD,brand23,phone
256.5154095,0,11/4/2018,International,HOUSE,brand23,phone
245.471224,1.068714425,11/1/2018,International,STANDARD,brand23,desktop
242.2333469,0.34534416,10/29/2018,International,adx,brand23,desktop
218.5157686,1.402934184,10/30/2018,International,STANDARD,brand23,phone
207.1763207,1.615970221,11/2/2018,International,STANDARD,brand23,desktop
202.7433643,1.130278357,11/2/2018,United States,adx,brand23,desktop
192.6980366,0.506989171,11/1/2018,International,adx,brand23,phone
185.375452,0.003028984,11/3/2018,United States,adx,brand23,desktop
170.9856438,0,11/1/2018,International,HOUSE,brand23,phone
163.8642808,0,11/2/2018,United States,HOUSE,brand23,phone
152.657444,1.193781492,11/1/2018,International,STANDARD,brand23,phone
151.5558849,0.558482915,11/4/2018,United States,PREFERRED_DEAL,brand23,desktop
148.5286778,0.659906851,11/2/2018,United States,PREFERRED_DEAL,brand23,phone
138.3442991,1.3827898,10/29/2018,International,STANDARD,brand23,desktop
125.7279638,0.286860957,10/31/2018,International,STANDARD,brand23,phone
124.9448784,1.019739439,10/31/2018,United States,adx,brand23,desktop
122.5618347,0.091840153,10/31/2018,International,STANDARD,brand23,desktop
121.9894606,1.999627319,11/4/2018,International,STANDARD,brand23,phone
120.5163117,1.405726259,11/2/2018,United States,adx,brand23,phone
119.5888133,0,11/3/2018,United States,HOUSE,brand23,phone
114.9584069,0.715234236,11/3/2018,International,STANDARD,brand23,phone
107.8300108,0,11/2/2018,International,SPONSORSHIP,brand23,desktop
100.5929282,0,11/3/2018,International,SPONSORSHIP,brand23,desktop
94.57938492,0.370142066,11/4/2018,United States,adx,brand23,desktop
94.3275921,0.846270732,10/30/2018,United States,adx,brand23,phone
79.116938,0.719578184,10/29/2018,United States,adx,brand23,desktop
78.92680634,2.463570905,11/3/2018,International,STANDARD,brand23,desktop
77.89061581,0,11/1/2018,United States,HOUSE,brand23,desktop
77.26424803,0.39264073,10/30/2018,International,STANDARD,brand23,desktop
74.88046059,0,11/1/2018,United States,HOUSE,brand23,phone
68.74430049,0.037881265,11/2/2018,United States,SPONSORSHIP,brand23,desktop
58.42736625,0.30801431,10/30/2018,United States,adx,brand23,desktop
54.73323773,0.499390166,10/31/2018,United States,adx,brand23,phone
48.01292401,0.133254995,11/3/2018,United States,PREFERRED_DEAL,brand23,phone
29.98153805,0.224072642,11/1/2018,United States,PREFERRED_DEAL,brand23,desktop
29.97099103,0.039230757,11/3/2018,United States,SPONSORSHIP,brand23,desktop
27.27819359,0.224067193,11/1/2018,United States,PREFERRED_DEAL,brand23,phone
26.55854665,0,10/29/2018,United States,HOUSE,brand23,desktop
23.38785384,0.104515906,11/2/2018,United States,PREFERRED_DEAL,brand23,desktop
19.36932538,0.011704798,10/29/2018,United States,PREFERRED_DEAL,brand23,phone
17.33784788,0,10/31/2018,United States,HOUSE,brand23,phone
13.76598297,0,10/29/2018,United States,SPONSORSHIP,brand23,desktop
12.87637379,0.142943734,11/4/2018,United States,PREFERRED_DEAL,brand23,phone
11.71459854,0.013516628,11/1/2018,United States,SPONSORSHIP,brand23,desktop
10.46031901,0,11/4/2018,United States,HOUSE,brand23,desktop
9.957653361,0.005440615,10/30/2018,United States,PREFERRED_DEAL,brand23,phone
9.885611985,0,11/2/2018,United States,HOUSE,brand23,desktop
9.867449414,0,11/1/2018,International,SPONSORSHIP,brand23,desktop
8.714141219,0,11/3/2018,United States,HOUSE,brand23,desktop
8.151115291,0,10/31/2018,International,SPONSORSHIP,brand23,desktop
7.199755478,0.017928256,10/31/2018,United States,PREFERRED_DEAL,brand23,phone
4.746513843,0.015600739,10/31/2018,United States,PREFERRED_DEAL,brand23,desktop
4.704554512,0,11/4/2018,International,SPONSORSHIP,brand23,desktop
4.453603084,0.07397975,11/4/2018,United States,SPONSORSHIP,brand23,desktop
